Timestamp,Human readable date (America/Bogota),weather_station_865291040488446_wind_speed,weather_station_865291040488446_wind_dir,context_weather_station_865291040488446_wind_speed,context_weather_station_865291040488446_wind_dir,created_at_weather_station_865291040488446_wind_speed,created_at_weather_station_865291040488446_wind_dir
1665975609000,2022-10-16 22:00:09,0.9,183.0,{},{},1665975613290.0,1665975613290
1665975009000,2022-10-16 21:50:09,0.5,187.0,{},{},1665975020002.0,1665975020002
1665974410000,2022-10-16 21:40:10,0.4,116.0,{},{},1665974412375.0,1665974412375
1665973810000,2022-10-16 21:30:10,0.5,191.0,{},{},1665973805580.0,1665973805580
1665973209000,2022-10-16 21:20:09,0.7,141.0,{},{},1665973211292.0,1665973211292
1665972609000,2022-10-16 21:10:09,0.3,143.0,{},{},1665972617403.0,1665972617403
1665972009000,2022-10-16 21:00:09,0.3,189.0,{},{},1665972013685.0,1665972013685
1665971409000,2022-10-16 20:50:09,0.6,206.0,{},{},1665971418960.0,1665971418960
1665970809000,2022-10-16 20:40:09,0.5,26.0,{},{},1665970815048.0,1665970815048
1665970209000,2022-10-16 20:30:09,0.7,249.0,{},{},1665970219163.0,1665970219163
1665969609000,2022-10-16 20:20:09,0.6,119.0,{},{},1665969631641.0,1665969631641
1665969009000,2022-10-16 20:10:09,0.8,41.0,{},{},1665969011310.0,1665969011310
1665968409000,2022-10-16 20:00:09,0.5,319.0,{},{},1665968427379.0,1665968427379
1665967809000,2022-10-16 19:50:09,0.0,348.0,{},{},1665967809292.0,1665967809292
1665967209000,2022-10-16 19:40:09,1.4,195.0,{},{},1665967215082.0,1665967215082
1665966609000,2022-10-16 19:30:09,0.7,180.0,{},{},1665966615832.0,1665966615832
1665966009000,2022-10-16 19:20:09,0.9,195.0,{},{},1665966024209.0,1665966024209
1665965410000,2022-10-16 19:10:10,0.9,132.0,{},{},1665965414500.0,1665965414500
1665964809000,2022-10-16 19:00:09,0.9,161.0,{},{},1665964825698.0,1665964825698
1665964209000,2022-10-16 18:50:09,0.8,331.0,{},{},1665964214909.0,1665964214909
1665963609000,2022-10-16 18:40:09,0.6,191.0,{},{},1665963604741.0,1665963604741
1665963009000,2022-10-16 18:30:09,1.0,49.0,{},{},1665963027160.0,1665963027160
1665962409000,2022-10-16 18:20:09,0.2,315.0,{},{},1665962410069.0,1665962410069
1665961810000,2022-10-16 18:10:10,0.3,258.0,{},{},1665962410992.0,1665962410992
1665961210000,2022-10-16 18:00:10,0.5,303.0,{},{},1665961216508.0,1665961216508
1665960609000,2022-10-16 17:50:09,0.6,354.0,{},{},1665960609114.0,1665960609114
1665960009000,2022-10-16 17:40:09,0.6,348.0,{},{},1665960014811.0,1665960014811
1665959409000,2022-10-16 17:30:09,0.8,128.0,{},{},1665959420540.0,1665959420540
1665958809000,2022-10-16 17:20:09,0.9,118.0,{},{},1665958818697.0,1665958818697
1665958209000,2022-10-16 17:10:09,0.7,254.0,{},{},1665958211050.0,1665958211050
1665957609000,2022-10-16 17:00:09,0.0,296.0,{},{},1665957615444.0,1665957615444
1665957009000,2022-10-16 16:50:09,0.0,307.0,{},{},1665957012224.0,1665957012224
1665956409000,2022-10-16 16:40:09,2.5,71.0,{},{},1665956415820.0,1665956415820
1665955809000,2022-10-16 16:30:09,1.0,163.0,{},{},1665955824686.0,1665955824686
1665955209000,2022-10-16 16:20:09,1.3,188.0,{},{},1665955825564.0,1665955825564
1665954609000,2022-10-16 16:10:09,4.1,185.0,{},{},1665954617452.0,1665954617452
1665954009000,2022-10-16 16:00:09,1.3,201.0,{},{},1665954009466.0,1665954009466
1665953409000,2022-10-16 15:50:09,2.7,244.0,{},{},1665954010839.0,1665954010839
1665952809000,2022-10-16 15:40:09,2.8,197.0,{},{},1665952811202.0,1665952811202
1665952210000,2022-10-16 15:30:10,2.3,213.0,{},{},1665952210895.0,1665952210895
1665951609000,2022-10-16 15:20:09,1.0,140.0,{},{},1665951629778.0,1665951629778
1665951009000,2022-10-16 15:10:09,0.8,54.0,{},{},1665951005267.0,1665951005267
1665950409000,2022-10-16 15:00:09,0.4,71.0,{},{},1665950423628.0,1665950423628
1665949810000,2022-10-16 14:50:10,0.7,95.0,{},{},1665949819906.0,1665949819906
1665949209000,2022-10-16 14:40:09,1.3,121.0,{},{},1665949220700.0,1665949220700
1665948609000,2022-10-16 14:30:09,0.0,44.0,{},{},1665948612507.0,1665948612507
1665948009000,2022-10-16 14:20:09,1.1,86.0,{},{},1665948009054.0,1665948009054
1665947409000,2022-10-16 14:10:09,2.1,161.0,{},{},1665948009861.0,1665948009861
1665946810000,2022-10-16 14:00:10,1.5,186.0,{},{},1665946823046.0,1665946823046
1665946209000,2022-10-16 13:50:09,1.4,180.0,{},{},1665946225937.0,1665946225937
1665945609000,2022-10-16 13:40:09,1.6,96.0,{},{},1665945614841.0,1665945614841
1665945009000,2022-10-16 13:30:09,0.2,338.0,{},{},1665945017328.0,1665945017328
1665944410000,2022-10-16 13:20:10,1.1,340.0,{},{},1665944414630.0,1665944414630
1665943809000,2022-10-16 13:10:09,0.7,128.0,{},{},1665943811523.0,1665943811523
1665943209000,2022-10-16 13:00:09,1.6,351.0,{},{},1665943207266.0,1665943207266
1665942609000,2022-10-16 12:50:09,0.9,325.0,{},{},1665942608682.0,1665942608682
1665942009000,2022-10-16 12:40:09,1.6,276.0,{},{},1665942015387.0,1665942015387
1665941409000,2022-10-16 12:30:09,1.4,207.0,{},{},1665941406527.0,1665941406527
1665940809000,2022-10-16 12:20:09,0.3,255.0,{},{},1665940829158.0,1665940829158
1665940209000,2022-10-16 12:10:09,2.8,260.0,{},{},1665940209753.0,1665940209753
1665939609000,2022-10-16 12:00:09,1.4,257.0,{},{},1665939617141.0,1665939617141
1665939009000,2022-10-16 11:50:09,1.5,184.0,{},{},1665939017032.0,1665939017032
1665938410000,2022-10-16 11:40:10,1.3,283.0,{},{},1665938414524.0,1665938414524
1665937809000,2022-10-16 11:30:09,4.3,284.0,{},{},1665937809859.0,1665937809859
1665937209000,2022-10-16 11:20:09,2.2,306.0,{},{},1665937207009.0,1665937207009
1665936609000,2022-10-16 11:10:09,2.9,301.0,{},{},1665936669964.0,1665936669964
1665936009000,2022-10-16 11:00:09,3.4,255.0,{},{},1665936015819.0,1665936015819
1665935410000,2022-10-16 10:50:10,3.9,260.0,{},{},1665935407051.0,1665935407051
1665934809000,2022-10-16 10:40:09,3.3,277.0,{},{},1665934818128.0,1665934818128
1665934209000,2022-10-16 10:30:09,2.3,254.0,{},{},1665934215484.0,1665934215484
1665933609000,2022-10-16 10:20:09,3.6,274.0,{},{},1665933624493.0,1665933624493
1665933009000,2022-10-16 10:10:09,4.5,270.0,{},{},1665933026921.0,1665933026921
1665932409000,2022-10-16 10:00:09,2.7,262.0,{},{},1665932414790.0,1665932414790
1665931809000,2022-10-16 09:50:09,3.2,272.0,{},{},1665931816975.0,1665931816975
1665931209000,2022-10-16 09:40:09,3.9,284.0,{},{},1665931220848.0,1665931220848
1665930610000,2022-10-16 09:30:10,5.5,267.0,{},{},1665930608350.0,1665930608350
1665930009000,2022-10-16 09:20:09,4.7,262.0,{},{},1665930010865.0,1665930010865
1665929410000,2022-10-16 09:10:10,3.5,275.0,{},{},1665929407915.0,1665929407915
1665928809000,2022-10-16 09:00:09,3.9,268.0,{},{},1665928878602.0,1665928878602
1665928209000,2022-10-16 08:50:09,2.0,270.0,{},{},1665928223241.0,1665928223241
1665927610000,2022-10-16 08:40:10,3.9,284.0,{},{},1665927618104.0,1665927618104
1665927009000,2022-10-16 08:30:09,2.7,296.0,{},{},1665927008503.0,1665927008503
1665926409000,2022-10-16 08:20:09,3.3,278.0,{},{},1665926409093.0,1665926409093
1665925809000,2022-10-16 08:10:09,1.4,306.0,{},{},1665925815757.0,1665925815757
1665925209000,2022-10-16 08:00:09,0.5,277.0,{},{},1665925816853.0,1665925816853
1665924609000,2022-10-16 07:50:09,0.9,288.0,{},{},1665924617924.0,1665924617924
1665924009000,2022-10-16 07:40:09,1.2,351.0,{},{},1665924019493.0,1665924019493
1665923409000,2022-10-16 07:30:09,0.9,44.0,{},{},1665924020300.0,1665924020300
1665922810000,2022-10-16 07:20:10,0.4,63.0,{},{},1665922813515.0,1665922813515
1665922209000,2022-10-16 07:10:09,0.3,101.0,{},{},1665922218048.0,1665922218048
1665919809000,2022-10-16 06:30:09,0.7,279.0,{},{},1665919818083.0,1665919818083
1665919209000,2022-10-16 06:20:09,1.4,277.0,{},{},1665919219570.0,1665919219570
1665918609000,2022-10-16 06:10:09,0.8,303.0,{},{},1665918615041.0,1665918615041
1665918009000,2022-10-16 06:00:09,1.1,329.0,{},{},1665918022190.0,1665918022190
1665917409000,2022-10-16 05:50:09,1.9,306.0,{},{},1665917417779.0,1665917417779
1665916809000,2022-10-16 05:40:09,0.9,328.0,{},{},1665916815300.0,1665916815300
1665916209000,2022-10-16 05:30:09,0.9,301.0,{},{},1665916208177.0,1665916208177
1665915609000,2022-10-16 05:20:09,1.1,299.0,{},{},1665915609082.0,1665915609082
1665915009000,2022-10-16 05:10:09,0.8,325.0,{},{},1665915009917.0,1665915009917
1665914410000,2022-10-16 05:00:10,1.1,260.0,{},{},1665914414114.0,1665914414114
1665913809000,2022-10-16 04:50:09,1.5,256.0,{},{},1665913819908.0,1665913819908
1665913210000,2022-10-16 04:40:10,2.2,258.0,{},{},1665913218841.0,1665913218841
1665912609000,2022-10-16 04:30:09,1.6,252.0,{},{},1665912618146.0,1665912618146
1665912009000,2022-10-16 04:20:09,2.7,263.0,{},{},1665912033144.0,1665912033144
1665911409000,2022-10-16 04:10:09,1.5,276.0,{},{},1665911410602.0,1665911410602
1665910810000,2022-10-16 04:00:10,2.3,282.0,{},{},1665910808249.0,1665910808249
1665910209000,2022-10-16 03:50:09,1.4,277.0,{},{},1665910808880.0,1665910808880
1665909609000,2022-10-16 03:40:09,0.7,315.0,{},{},1665909626175.0,1665909626175
1665909009000,2022-10-16 03:30:09,1.6,274.0,{},{},1665909010270.0,1665909010270
1665908410000,2022-10-16 03:20:10,1.9,290.0,{},{},1665908436004.0,1665908436004
1665907809000,2022-10-16 03:10:09,1.2,308.0,{},{},1665907817748.0,1665907817748
1665907209000,2022-10-16 03:00:09,1.7,339.0,{},{},1665907210108.0,1665907210108
1665906609000,2022-10-16 02:50:09,1.6,307.0,{},{},1665906619088.0,1665906619088
1665906009000,2022-10-16 02:40:09,1.2,304.0,{},{},1665906025817.0,1665906025817
1665905409000,2022-10-16 02:30:09,2.4,291.0,{},{},1665905410216.0,1665905410216
1665904809000,2022-10-16 02:20:09,2.3,299.0,{},{},1665904828695.0,1665904828695
1665904209000,2022-10-16 02:10:09,2.3,272.0,{},{},1665904230794.0,1665904230794
1665903610000,2022-10-16 02:00:10,2.1,261.0,{},{},1665903616060.0,1665903616060
1665903009000,2022-10-16 01:50:09,3.1,258.0,{},{},1665903020383.0,1665903020383
1665902409000,2022-10-16 01:40:09,2.7,261.0,{},{},1665902420388.0,1665902420388
1665901810000,2022-10-16 01:30:10,3.0,267.0,{},{},1665901812005.0,1665901812005
1665901209000,2022-10-16 01:20:09,2.7,279.0,{},{},1665901210531.0,1665901210531
1665900609000,2022-10-16 01:10:09,2.6,307.0,{},{},1665900618869.0,1665900618869
1665900010000,2022-10-16 01:00:10,2.4,291.0,{},{},1665900017797.0,1665900017797
1665899409000,2022-10-16 00:50:09,1.9,296.0,{},{},1665899426747.0,1665899426747
1665898809000,2022-10-16 00:40:09,1.8,301.0,{},{},1665898819944.0,1665898819944
1665898210000,2022-10-16 00:30:10,1.5,321.0,{},{},1665898215887.0,1665898215887
1665897609000,2022-10-16 00:20:09,0.9,312.0,{},{},1665897609869.0,1665897609869
1665897010000,2022-10-16 00:10:10,1.3,316.0,{},{},1665897019650.0,1665897019650
1665896409000,2022-10-16 00:00:09,1.5,303.0,{},{},1665896419946.0,1665896419946
1665895809000,2022-10-15 23:50:09,1.2,281.0,{},{},1665895817883.0,1665895817883
1665895209000,2022-10-15 23:40:09,1.4,270.0,{},{},1665895223457.0,1665895223457
1665894609000,2022-10-15 23:30:09,0.8,312.0,{},{},1665894609671.0,1665894609671
1665894009000,2022-10-15 23:20:09,1.5,300.0,{},{},1665894018405.0,1665894018405
1665893409000,2022-10-15 23:10:09,0.9,312.0,{},{},1665893432943.0,1665893432943
1665892809000,2022-10-15 23:00:09,0.8,270.0,{},{},1665892821411.0,1665892821411
1665892209000,2022-10-15 22:50:09,0.8,284.0,{},{},1665892225771.0,1665892225771
1665891610000,2022-10-15 22:40:10,0.4,278.0,{},{},1665891616765.0,1665891616765
1665891009000,2022-10-15 22:30:09,0.0,36.0,{},{},1665891021712.0,1665891021712
1665890409000,2022-10-15 22:20:09,0.4,159.0,{},{},1665890418326.0,1665890418326
1665889809000,2022-10-15 22:10:09,0.4,240.0,{},{},1665889812655.0,1665889812655
1665889210000,2022-10-15 22:00:10,0.6,270.0,{},{},1665889224922.0,1665889224922
1665888610000,2022-10-15 21:50:10,1.1,263.0,{},{},1665888623422.0,1665888623422
1665888010000,2022-10-15 21:40:10,0.9,299.0,{},{},1665888020998.0,1665888020998
1665887409000,2022-10-15 21:30:09,2.4,275.0,{},{},1665887422833.0,1665887422833
1665886809000,2022-10-15 21:20:09,1.9,293.0,{},{},1665886827214.0,1665886827214
1665886209000,2022-10-15 21:10:09,3.5,301.0,{},{},1665886211354.0,1665886211354
1665885609000,2022-10-15 21:00:09,2.0,318.0,{},{},1665885611301.0,1665885611301
1665885009000,2022-10-15 20:50:09,1.9,318.0,{},{},1665885028290.0,1665885028290
1665884409000,2022-10-15 20:40:09,1.1,317.0,{},{},1665884410275.0,1665884410275
1665883809000,2022-10-15 20:30:09,1.1,303.0,{},{},1665883820692.0,1665883820692
1665883209000,2022-10-15 20:20:09,0.9,306.0,{},{},1665883212588.0,1665883212588
1665882609000,2022-10-15 20:10:09,0.9,257.0,{},{},1665882620604.0,1665882620604
1665882009000,2022-10-15 20:00:09,0.4,164.0,{},{},1665882019543.0,1665882019543
1665881409000,2022-10-15 19:50:09,0.0,191.0,{},{},1665881415068.0,1665881415068
1665880809000,2022-10-15 19:40:09,0.5,230.0,{},{},1665880828372.0,1665880828372
1665880209000,2022-10-15 19:30:09,0.9,301.0,{},{},1665880233202.0,1665880233202
1665879609000,2022-10-15 19:20:09,0.4,164.0,{},{},1665879624896.0,1665879624896
1665879009000,2022-10-15 19:10:09,0.7,61.0,{},{},1665879021023.0,1665879021023
1665878409000,2022-10-15 19:00:09,1.0,103.0,{},{},1665878421619.0,1665878421619
1665877809000,2022-10-15 18:50:09,0.9,137.0,{},{},1665877822816.0,1665877822816
1665877210000,2022-10-15 18:40:10,0.4,108.0,{},{},1665877232850.0,1665877232850
1665876609000,2022-10-15 18:30:09,1.9,147.0,{},{},1665876623490.0,1665876623490
1665876009000,2022-10-15 18:20:09,0.4,156.0,{},{},1665876016261.0,1665876016261
1665875409000,2022-10-15 18:10:09,0.9,180.0,{},{},1665875420788.0,1665875420788
1665874809000,2022-10-15 18:00:09,1.7,186.0,{},{},1665874827845.0,1665874827845
1665874209000,2022-10-15 17:50:09,1.0,187.0,{},{},1665874214482.0,1665874214482
1665873609000,2022-10-15 17:40:09,0.6,191.0,{},{},1665873630257.0,1665873630257
1665873009000,2022-10-15 17:30:09,0.5,206.0,{},{},1665873026498.0,1665873026498
1665872409000,2022-10-15 17:20:09,1.8,185.0,{},{},1665872422028.0,1665872422028
1665871809000,2022-10-15 17:10:09,1.6,188.0,{},{},1665871827867.0,1665871827867
1665871209000,2022-10-15 17:00:09,0.7,205.0,{},{},1665871221774.0,1665871221774
1665870610000,2022-10-15 16:50:10,1.3,255.0,{},{},1665870625218.0,1665870625218
1665870010000,2022-10-15 16:40:10,1.3,200.0,{},{},1665870015987.0,1665870015987
1665869409000,2022-10-15 16:30:09,1.3,195.0,{},{},1665869428226.0,1665869428226
1665868809000,2022-10-15 16:20:09,2.5,178.0,{},{},1665868817042.0,1665868817042
1665868209000,2022-10-15 16:10:09,3.3,178.0,{},{},1665868217918.0,1665868217918
1665867609000,2022-10-15 16:00:09,2.7,30.0,{},{},1665867613244.0,1665867613244
1665867009000,2022-10-15 15:50:09,5.1,263.0,{},{},1665867022518.0,1665867022518
1665866410000,2022-10-15 15:40:10,1.5,173.0,{},{},1665866413009.0,1665866413009
1665865809000,2022-10-15 15:30:09,0.9,164.0,{},{},1665865815886.0,1665865815886
1665865209000,2022-10-15 15:20:09,1.3,137.0,{},{},1665865215102.0,1665865215102
1665864609000,2022-10-15 15:10:09,1.9,129.0,{},{},1665864617479.0,1665864617479
1665864009000,2022-10-15 15:00:09,1.3,157.0,{},{},1665864025718.0,1665864025718
1665863409000,2022-10-15 14:50:09,0.9,155.0,{},{},1665863414497.0,1665863414497
1665862809000,2022-10-15 14:40:09,0.9,93.0,{},{},1665862812018.0,1665862812018
1665862209000,2022-10-15 14:30:09,1.5,99.0,{},{},1665862219139.0,1665862219139
1665861610000,2022-10-15 14:20:10,1.3,121.0,{},{},1665861622433.0,1665861622433
1665861009000,2022-10-15 14:10:09,1.4,182.0,{},{},1665861027151.0,1665861027151
1665860409000,2022-10-15 14:00:09,0.8,61.0,{},{},1665860443561.0,1665860443561
1665859809000,2022-10-15 13:50:09,0.6,352.0,{},{},1665859825585.0,1665859825585
1665859209000,2022-10-15 13:40:09,0.6,161.0,{},{},1665859222896.0,1665859222896
1665858609000,2022-10-15 13:30:09,1.5,289.0,{},{},1665858637931.0,1665858637931
1665858009000,2022-10-15 13:20:09,1.3,248.0,{},{},1665858014070.0,1665858014070
1665857409000,2022-10-15 13:10:09,0.6,44.0,{},{},1665858014779.0,1665858014779
1665856810000,2022-10-15 13:00:10,1.0,273.0,{},{},1665856824006.0,1665856824006
1665856209000,2022-10-15 12:50:09,1.0,270.0,{},{},1665856231819.0,1665856231819
1665855609000,2022-10-15 12:40:09,0.4,243.0,{},{},1665855629481.0,1665855629481
1665855010000,2022-10-15 12:30:10,2.4,265.0,{},{},1665855029101.0,1665855029101
1665854409000,2022-10-15 12:20:09,1.3,288.0,{},{},1665854423492.0,1665854423492
1665853809000,2022-10-15 12:10:09,0.4,135.0,{},{},1665853814214.0,1665853814214
1665853210000,2022-10-15 12:00:10,0.4,288.0,{},{},1665853814869.0,1665853814869
1665852609000,2022-10-15 11:50:09,2.1,37.0,{},{},1665852628588.0,1665852628588
1665852009000,2022-10-15 11:40:09,0.9,289.0,{},{},1665852028075.0,1665852028075
1665851409000,2022-10-15 11:30:09,1.4,43.0,{},{},1665851415427.0,1665851415427
1665850809000,2022-10-15 11:20:09,2.4,143.0,{},{},1665850817447.0,1665850817447
1665850209000,2022-10-15 11:10:09,0.7,175.0,{},{},1665850217835.0,1665850217835
1665849609000,2022-10-15 11:00:09,1.0,333.0,{},{},1665849623157.0,1665849623157
1665849009000,2022-10-15 10:50:09,0.7,65.0,{},{},1665849025601.0,1665849025601
1665848409000,2022-10-15 10:40:09,1.3,50.0,{},{},1665848425174.0,1665848425174
1665847809000,2022-10-15 10:30:09,0.4,329.0,{},{},1665847828801.0,1665847828801
1665847209000,2022-10-15 10:20:09,1.0,254.0,{},{},1665847216027.0,1665847216027
1665846609000,2022-10-15 10:10:09,0.8,253.0,{},{},1665846637752.0,1665846637752
1665846009000,2022-10-15 10:00:09,0.6,307.0,{},{},1665846024767.0,1665846024767
1665845409000,2022-10-15 09:50:09,0.7,195.0,{},{},1665845415779.0,1665845415779
1665844809000,2022-10-15 09:40:09,1.1,182.0,{},{},1665845416482.0,1665845416482
1665844209000,2022-10-15 09:30:09,0.6,192.0,{},{},1665844215052.0,1665844215052
1665843609000,2022-10-15 09:20:09,1.5,66.0,{},{},1665843625602.0,1665843625602
1665843009000,2022-10-15 09:10:09,0.6,68.0,{},{},1665843013464.0,1665843013464
1665842409000,2022-10-15 09:00:09,0.7,114.0,{},{},1665842429213.0,1665842429213
1665841809000,2022-10-15 08:50:09,0.4,106.0,{},{},1665841824690.0,1665841824690
1665841210000,2022-10-15 08:40:10,1.1,56.0,{},{},1665841224295.0,1665841224295
1665840609000,2022-10-15 08:30:09,1.9,51.0,{},{},1665840613506.0,1665840613506
1665840009000,2022-10-15 08:20:09,1.4,150.0,{},{},1665840015369.0,1665840015369
1665839409000,2022-10-15 08:10:09,0.6,135.0,{},{},1665839415774.0,1665839415774
1665838809000,2022-10-15 08:00:09,1.9,109.0,{},{},1665838843973.0,1665838843973
1665838209000,2022-10-15 07:50:09,0.9,73.0,{},{},1665838211868.0,1665838211868
1665837609000,2022-10-15 07:40:09,1.9,101.0,{},{},1665837611445.0,1665837611445
1665837009000,2022-10-15 07:30:09,1.3,111.0,{},{},1665837012142.0,1665837012142
1665836409000,2022-10-15 07:20:09,0.7,249.0,{},{},1665836412005.0,1665836412005
1665835809000,2022-10-15 07:10:09,0.9,120.0,{},{},1665835811721.0,1665835811721
1665835209000,2022-10-15 07:00:09,0.3,44.0,{},{},1665835212534.0,1665835212534
1665834609000,2022-10-15 06:50:09,0.3,21.0,{},{},1665834611935.0,1665834611935
1665834009000,2022-10-15 06:40:09,0.6,63.0,{},{},1665834011355.0,1665834011355
1665833409000,2022-10-15 06:30:09,0.7,37.0,{},{},1665833412409.0,1665833412409
1665832809000,2022-10-15 06:20:09,0.9,75.0,{},{},1665832812801.0,1665832812801
1665832209000,2022-10-15 06:10:09,0.5,243.0,{},{},1665832211469.0,1665832211469
1665831609000,2022-10-15 06:00:09,1.0,259.0,{},{},1665831611184.0,1665831611184
1665831009000,2022-10-15 05:50:09,1.8,277.0,{},{},1665831011474.0,1665831011474
1665830409000,2022-10-15 05:40:09,1.1,291.0,{},{},1665830411401.0,1665830411401
1665829809000,2022-10-15 05:30:09,1.2,272.0,{},{},1665829812071.0,1665829812071
1665829209000,2022-10-15 05:20:09,2.2,286.0,{},{},1665829212103.0,1665829212103
1665828609000,2022-10-15 05:10:09,1.8,271.0,{},{},1665828611908.0,1665828611908
1665828009000,2022-10-15 05:00:09,2.0,263.0,{},{},1665828011895.0,1665828011895
1665827409000,2022-10-15 04:50:09,1.8,300.0,{},{},1665827412258.0,1665827412258
1665826809000,2022-10-15 04:40:09,2.3,280.0,{},{},1665826812311.0,1665826812311
1665826209000,2022-10-15 04:30:09,1.4,301.0,{},{},1665826212376.0,1665826212376
1665825609000,2022-10-15 04:20:09,2.6,267.0,{},{},1665825612160.0,1665825612160
1665825009000,2022-10-15 04:10:09,1.6,310.0,{},{},1665825012446.0,1665825012446
1665824409000,2022-10-15 04:00:09,1.2,307.0,{},{},1665824412522.0,1665824412522
1665823809000,2022-10-15 03:50:09,0.8,288.0,{},{},1665823812676.0,1665823812676
1665823209000,2022-10-15 03:40:09,1.1,260.0,{},{},1665823212596.0,1665823212596
1665822610000,2022-10-15 03:30:10,0.9,251.0,{},{},1665822612800.0,1665822612800
1665822009000,2022-10-15 03:20:09,1.2,251.0,{},{},1665822012786.0,1665822012786
1665821409000,2022-10-15 03:10:09,1.3,262.0,{},{},1665821412790.0,1665821412790
1665820809000,2022-10-15 03:00:09,0.8,261.0,{},{},1665820812519.0,1665820812519
1665820210000,2022-10-15 02:50:10,1.1,257.0,{},{},1665820212715.0,1665820212715
1665819609000,2022-10-15 02:40:09,1.4,252.0,{},{},1665819612888.0,1665819612888
1665819010000,2022-10-15 02:30:10,0.9,250.0,{},{},1665819012717.0,1665819012717
1665818409000,2022-10-15 02:20:09,0.0,191.0,{},{},1665818413055.0,1665818413055
1665817810000,2022-10-15 02:10:10,0.6,251.0,{},{},1665817813222.0,1665817813222
1665817209000,2022-10-15 02:00:09,0.6,175.0,{},{},1665817212845.0,1665817212845
1665816610000,2022-10-15 01:50:10,0.5,122.0,{},{},1665816613275.0,1665816613275
1665816009000,2022-10-15 01:40:09,0.3,44.0,{},{},1665816013181.0,1665816013181
1665815410000,2022-10-15 01:30:10,0.5,23.0,{},{},1665815413415.0,1665815413415
1665814809000,2022-10-15 01:20:09,0.4,51.0,{},{},1665814813376.0,1665814813376
1665814209000,2022-10-15 01:10:09,0.6,54.0,{},{},1665814213454.0,1665814213454
1665813609000,2022-10-15 01:00:09,0.5,255.0,{},{},1665813613358.0,1665813613358
1665813009000,2022-10-15 00:50:09,0.9,262.0,{},{},1665813013571.0,1665813013571
1665812409000,2022-10-15 00:40:09,0.9,273.0,{},{},1665812413215.0,1665812413215
1665811809000,2022-10-15 00:30:09,0.5,288.0,{},{},1665811813566.0,1665811813566
1665811209000,2022-10-15 00:20:09,0.9,254.0,{},{},1665811213409.0,1665811213409
1665810609000,2022-10-15 00:10:09,0.8,251.0,{},{},1665810613444.0,1665810613444
1665810010000,2022-10-15 00:00:10,0.8,184.0,{},{},1665810013879.0,1665810013879
1665809409000,2022-10-14 23:50:09,0.6,185.0,{},{},1665809413883.0,1665809413883
1665808809000,2022-10-14 23:40:09,0.3,301.0,{},{},1665808814006.0,1665808814006
1665808209000,2022-10-14 23:30:09,0.9,251.0,{},{},1665808214030.0,1665808214030
1665807609000,2022-10-14 23:20:09,0.0,333.0,{},{},1665807614884.0,1665807614884
1665807010000,2022-10-14 23:10:10,0.3,11.0,{},{},1665807015109.0,1665807015109
1665806409000,2022-10-14 23:00:09,0.4,7.0,{},{},1665806413938.0,1665806413938
1665805809000,2022-10-14 22:50:09,0.5,249.0,{},{},1665805814755.0,1665805814755
1665805209000,2022-10-14 22:40:09,0.8,300.0,{},{},1665805214284.0,1665805214284
1665804609000,2022-10-14 22:30:09,1.2,264.0,{},{},1665804614800.0,1665804614800
1665804009000,2022-10-14 22:20:09,0.8,249.0,{},{},1665804014460.0,1665804014460
1665803410000,2022-10-14 22:10:10,0.9,208.0,{},{},1665803414320.0,1665803414320
1665802809000,2022-10-14 22:00:09,0.8,248.0,{},{},1665802814435.0,1665802814435
1665802209000,2022-10-14 21:50:09,1.2,255.0,{},{},1665802214467.0,1665802214467
1665801609000,2022-10-14 21:40:09,0.8,257.0,{},{},1665801614607.0,1665801614607
1665801009000,2022-10-14 21:30:09,0.6,253.0,{},{},1665801014472.0,1665801014472
1665800410000,2022-10-14 21:20:10,0.8,260.0,{},{},1665800414926.0,1665800414926
1665799809000,2022-10-14 21:10:09,0.3,243.0,{},{},1665799814678.0,1665799814678
1665799209000,2022-10-14 21:00:09,0.9,58.0,{},{},1665799214822.0,1665799214822
1665798610000,2022-10-14 20:50:10,0.6,19.0,{},{},1665798614635.0,1665798614635
1665798010000,2022-10-14 20:40:10,1.0,307.0,{},{},1665798014934.0,1665798014934
1665797409000,2022-10-14 20:30:09,0.6,11.0,{},{},1665797414838.0,1665797414838
1665796809000,2022-10-14 20:20:09,0.7,264.0,{},{},1665796816002.0,1665796816002
1665796209000,2022-10-14 20:10:09,0.6,253.0,{},{},1665796214646.0,1665796214646
1665795609000,2022-10-14 20:00:09,0.0,307.0,{},{},1665795614695.0,1665795614695
1665795009000,2022-10-14 19:50:09,0.6,26.0,{},{},1665795015666.0,1665795015666
1665794409000,2022-10-14 19:40:09,0.5,188.0,{},{},1665794414745.0,1665794414745
1665793809000,2022-10-14 19:30:09,1.2,185.0,{},{},1665793815712.0,1665793815712
1665793209000,2022-10-14 19:20:09,0.8,168.0,{},{},1665793216270.0,1665793216270
1665792609000,2022-10-14 19:10:09,0.4,243.0,{},{},1665792615417.0,1665792615417
1665792009000,2022-10-14 19:00:09,0.0,21.0,{},{},1665792015313.0,1665792015313
1665791409000,2022-10-14 18:50:09,1.0,49.0,{},{},1665791415036.0,1665791415036
1665790809000,2022-10-14 18:40:09,0.7,175.0,{},{},1665790815411.0,1665790815411
1665790209000,2022-10-14 18:30:09,1.2,177.0,{},{},1665790215486.0,1665790215486
1665789609000,2022-10-14 18:20:09,0.7,151.0,{},{},1665789615500.0,1665789615500
